ID,Total_nacional,Comunidades_ciudades_autonomas,Provincias,Tipo_turista,Turistas_totales,Año,Mes,Temporada,Outliers_zscore
-4563347138846928672,No aplica,Castilla y León,Valladolid,Pernoctaciones,9664.0,2001,3,Primavera,False
-6859241241018595782,No aplica,Castilla y León,Valladolid,Pernoctaciones,9005.0,2001,2,Invierno,False
4128275215913151001,No aplica,Castilla y León,Valladolid,Pernoctaciones,7259.0,2001,1,Invierno,False
7997887300238726404,No aplica,Castilla y León,Valladolid,Pernoctaciones,6233.0,2000,12,Invierno,False
-7823313217289556985,No aplica,Castilla y León,Valladolid,Pernoctaciones,8998.0,2000,11,Otoño,False
2792636217926539627,No aplica,Castilla y León,Valladolid,Pernoctaciones,12154.0,2000,10,Otoño,False
-3374219765287749672,No aplica,Castilla y León,Valladolid,Pernoctaciones,12446.0,2000,9,Otoño,False
-7239641127561899787,No aplica,Castilla y León,Valladolid,Pernoctaciones,16535.0,2000,8,Verano,False
3237126804440142676,No aplica,Castilla y León,Valladolid,Pernoctaciones,12404.0,2000,7,Verano,False
-3531498926314231424,No aplica,Castilla y León,Valladolid,Pernoctaciones,9810.0,2000,6,Verano,False
-1391439378850828778,No aplica,Castilla y León,Valladolid,Pernoctaciones,14204.0,2000,5,Primavera,False
4839500333934768303,No aplica,Castilla y León,Valladolid,Pernoctaciones,11748.0,2000,4,Primavera,False
4335080070213752987,No aplica,Castilla y León,Valladolid,Pernoctaciones,8281.0,2000,3,Primavera,False
-7812879448253828768,No aplica,Castilla y León,Valladolid,Pernoctaciones,5341.0,2000,2,Invierno,False
-3995455094185973080,No aplica,Castilla y León,Valladolid,Pernoctaciones,6256.0,2000,1,Invierno,False
1859288047498968438,No aplica,Castilla y León,Valladolid,Pernoctaciones,5371.0,1999,12,Invierno,False
8406705046023258579,No aplica,Castilla y León,Valladolid,Pernoctaciones,7468.0,1999,11,Otoño,False
3157280494627701702,No aplica,Castilla y León,Valladolid,Pernoctaciones,9694.0,1999,10,Otoño,False
-6189790731289656934,No aplica,Castilla y León,Valladolid,Pernoctaciones,12959.0,1999,9,Otoño,False
-6707198651973678877,No aplica,Castilla y León,Valladolid,Pernoctaciones,15534.0,1999,8,Verano,False
1482448344842893671,No aplica,Castilla y León,Valladolid,Pernoctaciones,14976.0,1999,7,Verano,False
-73406393634968916,No aplica,Castilla y León,Valladolid,Pernoctaciones,12155.0,1999,6,Verano,False
4134041874804069908,No aplica,Castilla y León,Valladolid,Pernoctaciones,10350.0,1999,5,Primavera,False
-5961304555168091927,No aplica,Castilla y León,Valladolid,Pernoctaciones,11453.0,1999,4,Primavera,False
1307890315357265967,No aplica,Castilla y León,Valladolid,Pernoctaciones,7834.0,1999,3,Primavera,False
-7519224789141730457,No aplica,Castilla y León,Valladolid,Pernoctaciones,6408.0,1999,2,Invierno,False
-5918897204640816309,No aplica,Castilla y León,Valladolid,Pernoctaciones,6317.0,1999,1,Invierno,False
-3332553511395725393,No aplica,Castilla y León,Zamora,Viajero,3285.0,2025,9,Otoño,False
99036272541344619,No aplica,Castilla y León,Zamora,Viajero,3217.0,2025,8,Verano,False
1369318981282541921,No aplica,Castilla y León,Zamora,Viajero,2519.0,2025,7,Verano,False
2091000505823088033,No aplica,Castilla y León,Zamora,Viajero,2913.0,2025,6,Verano,False
-8807253178257791276,No aplica,Castilla y León,Zamora,Viajero,3697.0,2025,5,Primavera,False
-339355296367673469,No aplica,Castilla y León,Zamora,Viajero,3026.0,2025,4,Primavera,False
4939892077082126512,No aplica,Castilla y León,Zamora,Viajero,1826.0,2025,3,Primavera,False
-1767059477008199238,No aplica,Castilla y León,Zamora,Viajero,921.0,2025,2,Invierno,False
5759234927268451457,No aplica,Castilla y León,Zamora,Viajero,636.0,2025,1,Invierno,False
-7361433174715336409,No aplica,Castilla y León,Zamora,Viajero,1084.0,2024,12,Invierno,False
3323915108347230414,No aplica,Castilla y León,Zamora,Viajero,1644.0,2024,11,Otoño,False
1929310647937332127,No aplica,Castilla y León,Zamora,Viajero,2589.0,2024,10,Otoño,False
6613036039861338985,No aplica,Castilla y León,Zamora,Viajero,3656.0,2024,9,Otoño,False
4336821817510538800,No aplica,Castilla y León,Zamora,Viajero,3593.0,2024,8,Verano,False
2323916094029973693,No aplica,Castilla y León,Zamora,Viajero,2710.0,2024,7,Verano,False
-8349528070713774838,No aplica,Castilla y León,Zamora,Viajero,3200.0,2024,6,Verano,False
-9193435123324807954,No aplica,Castilla y León,Zamora,Viajero,4583.0,2024,5,Primavera,False
9186882261417297989,No aplica,Castilla y León,Zamora,Viajero,3091.0,2024,4,Primavera,False
8207411682796953232,No aplica,Castilla y León,Zamora,Viajero,1549.0,2024,3,Primavera,False
-2290029480111478214,No aplica,Castilla y León,Zamora,Viajero,1123.0,2024,2,Invierno,False
5405878681436820966,No aplica,Castilla y León,Zamora,Viajero,1156.0,2024,1,Invierno,False
-3916630558089501707,No aplica,Castilla y León,Zamora,Viajero,1033.0,2023,12,Invierno,False
5039943324798586366,No aplica,Castilla y León,Zamora,Viajero,1302.0,2023,11,Otoño,False
-5021443938244523088,No aplica,Castilla y León,Zamora,Viajero,3587.0,2023,10,Otoño,False
-2297581436217275123,No aplica,Castilla y León,Zamora,Viajero,3914.0,2023,9,Otoño,False
6854242559248563986,No aplica,Castilla y León,Zamora,Viajero,3853.0,2023,8,Verano,False
1095250184022068633,No aplica,Castilla y León,Zamora,Viajero,3017.0,2023,7,Verano,False
-187666197252770283,No aplica,Castilla y León,Zamora,Viajero,3091.0,2023,6,Verano,False
-8063297358594582541,No aplica,Castilla y León,Zamora,Viajero,3421.0,2023,5,Primavera,False
-1767715219760128993,No aplica,Castilla y León,Zamora,Viajero,2606.0,2023,4,Primavera,False
-7441521833429760284,No aplica,Castilla y León,Zamora,Viajero,1288.0,2023,3,Primavera,False
-7706415091423390626,No aplica,Castilla y León,Zamora,Viajero,1153.0,2023,2,Invierno,False
-6547905749732742792,No aplica,Castilla y León,Zamora,Viajero,996.0,2023,1,Invierno,False
-8434673735166523777,No aplica,Castilla y León,Zamora,Viajero,986.0,2022,12,Invierno,False
-106990828252542636,No aplica,Castilla y León,Zamora,Viajero,1396.0,2022,11,Otoño,False
-225816049256005798,No aplica,Castilla y León,Zamora,Viajero,2809.0,2022,10,Otoño,False
-6518557530961319044,No aplica,Castilla y León,Zamora,Viajero,3391.0,2022,9,Otoño,False
4468007428101471188,No aplica,Castilla y León,Zamora,Viajero,3689.0,2022,8,Verano,False
-2100363128432931085,No aplica,Castilla y León,Zamora,Viajero,3170.0,2022,7,Verano,False
6455907642155207399,No aplica,Castilla y León,Zamora,Viajero,3009.0,2022,6,Verano,False
-4701340636392693484,No aplica,Castilla y León,Zamora,Viajero,3963.0,2022,5,Primavera,False
2971035200823288010,No aplica,Castilla y León,Zamora,Viajero,2099.0,2022,4,Primavera,False
-1393117962141775168,No aplica,Castilla y León,Zamora,Viajero,1027.0,2022,3,Primavera,False
4137088061056031483,No aplica,Castilla y León,Zamora,Viajero,709.0,2022,2,Invierno,False
1876223929727154256,No aplica,Castilla y León,Zamora,Viajero,710.0,2022,1,Invierno,False
2425095971876413535,No aplica,Castilla y León,Zamora,Viajero,672.0,2021,12,Invierno,False
2614106216803518241,No aplica,Castilla y León,Zamora,Viajero,1029.0,2021,11,Otoño,False
1914434836578093380,No aplica,Castilla y León,Zamora,Viajero,2063.0,2021,10,Otoño,False
-5984172156897427920,No aplica,Castilla y León,Zamora,Viajero,2939.0,2021,9,Otoño,False
3596908423270295104,No aplica,Castilla y León,Zamora,Viajero,2278.0,2021,8,Verano,False
1601297017334544711,No aplica,Castilla y León,Zamora,Viajero,2002.0,2021,7,Verano,False
-1542025516058074094,No aplica,Castilla y León,Zamora,Viajero,1260.0,2021,6,Verano,False
-5902591984288776922,No aplica,Castilla y León,Zamora,Viajero,737.0,2021,5,Primavera,False
-7475324361741818459,No aplica,Castilla y León,Zamora,Viajero,374.0,2021,4,Primavera,False
8322367828710448705,No aplica,Castilla y León,Zamora,Viajero,323.0,2021,3,Primavera,False
2095150980054279539,No aplica,Castilla y León,Zamora,Viajero,261.0,2021,2,Invierno,False
-7447647914925814587,No aplica,Castilla y León,Zamora,Viajero,201.0,2021,1,Invierno,False
-5791672362259617166,No aplica,Castilla y León,Zamora,Viajero,307.0,2020,12,Invierno,False
8999449913701192791,No aplica,Castilla y León,Zamora,Viajero,221.0,2020,11,Otoño,False
1023594478115784210,No aplica,Castilla y León,Zamora,Viajero,955.0,2020,10,Otoño,False
7175427593339299183,No aplica,Castilla y León,Zamora,Viajero,904.0,2020,9,Otoño,False
5694268950356455912,No aplica,Castilla y León,Zamora,Viajero,1457.0,2020,8,Verano,False
6377758543280960,No aplica,Castilla y León,Zamora,Viajero,962.0,2020,7,Verano,False
5239342698786369554,No aplica,Castilla y León,Zamora,Viajero,0.0,2020,4,Primavera,False
-4823832981289179501,No aplica,Castilla y León,Zamora,Viajero,408.0,2020,3,Primavera,False
5557842081751004201,No aplica,Castilla y León,Zamora,Viajero,1456.0,2020,2,Invierno,False
8765799796544334847,No aplica,Castilla y León,Zamora,Viajero,1100.0,2020,1,Invierno,False
-4470982124341297891,No aplica,Castilla y León,Zamora,Viajero,1235.0,2019,12,Invierno,False
2647469199913710020,No aplica,Castilla y León,Zamora,Viajero,1300.0,2019,11,Otoño,False
1631692616721019664,No aplica,Castilla y León,Zamora,Viajero,3079.0,2019,10,Otoño,False
-1179227066299838310,No aplica,Castilla y León,Zamora,Viajero,3894.0,2019,9,Otoño,False
9139455521460207798,No aplica,Castilla y León,Zamora,Viajero,3744.0,2019,8,Verano,False
5595473803644449248,No aplica,Castilla y León,Zamora,Viajero,3548.0,2019,7,Verano,False
586617522647672151,No aplica,Castilla y León,Zamora,Viajero,3912.0,2019,6,Verano,False
-1562919045745591161,No aplica,Castilla y León,Zamora,Viajero,4348.0,2019,5,Primavera,False
9036950384628705587,No aplica,Castilla y León,Zamora,Viajero,3108.0,2019,4,Primavera,False
276778207270323730,No aplica,Castilla y León,Zamora,Viajero,1621.0,2019,3,Primavera,False
-7172454688857504956,No aplica,Castilla y León,Zamora,Viajero,1061.0,2019,2,Invierno,False
4944535375559254044,No aplica,Castilla y León,Zamora,Viajero,975.0,2019,1,Invierno,False
165242745698966049,No aplica,Castilla y León,Zamora,Viajero,1179.0,2018,12,Invierno,False
-5671604502644119504,No aplica,Castilla y León,Zamora,Viajero,1255.0,2018,11,Otoño,False
-3230589522465976957,No aplica,Castilla y León,Zamora,Viajero,3128.0,2018,10,Otoño,False
-1935827819719829191,No aplica,Castilla y León,Zamora,Viajero,4080.0,2018,9,Otoño,False
-3713713247847578356,No aplica,Castilla y León,Zamora,Viajero,4127.0,2018,8,Verano,False
-8086200523339180104,No aplica,Castilla y León,Zamora,Viajero,2901.0,2018,7,Verano,False
-9070417604726697344,No aplica,Castilla y León,Zamora,Viajero,3294.0,2018,6,Verano,False
3180609208387953740,No aplica,Castilla y León,Zamora,Viajero,4429.0,2018,5,Primavera,False
-3222015203538983764,No aplica,Castilla y León,Zamora,Viajero,2138.0,2018,4,Primavera,False
-5022531653884491789,No aplica,Castilla y León,Zamora,Viajero,1715.0,2018,3,Primavera,False
8452752868647381538,No aplica,Castilla y León,Zamora,Viajero,941.0,2018,2,Invierno,False
-114714272349988344,No aplica,Castilla y León,Zamora,Viajero,1020.0,2018,1,Invierno,False
-8120781707664020860,No aplica,Castilla y León,Zamora,Viajero,1019.0,2017,12,Invierno,False
-1068319214618015827,No aplica,Castilla y León,Zamora,Viajero,1296.0,2017,11,Otoño,False
-1739327432204282220,No aplica,Castilla y León,Zamora,Viajero,2483.0,2017,10,Otoño,False
1689531374345652493,No aplica,Castilla y León,Zamora,Viajero,3403.0,2017,9,Otoño,False
-7107800492045130706,No aplica,Castilla y León,Zamora,Viajero,3596.0,2017,8,Verano,False
-8048844862634264790,No aplica,Castilla y León,Zamora,Viajero,2939.0,2017,7,Verano,False
-5659735079208276912,No aplica,Castilla y León,Zamora,Viajero,3351.0,2017,6,Verano,False
-8916898791253406684,No aplica,Castilla y León,Zamora,Viajero,3493.0,2017,5,Primavera,False
-7786556731475779195,No aplica,Castilla y León,Zamora,Viajero,2500.0,2017,4,Primavera,False
-8964831608589159672,No aplica,Castilla y León,Zamora,Viajero,1344.0,2017,3,Primavera,False
2328860259575114657,No aplica,Castilla y León,Zamora,Viajero,999.0,2017,2,Invierno,False
2073783120474964984,No aplica,Castilla y León,Zamora,Viajero,865.0,2017,1,Invierno,False
-3736396247377288170,No aplica,Castilla y León,Zamora,Viajero,1098.0,2016,12,Invierno,False
1314248422426855342,No aplica,Castilla y León,Zamora,Viajero,1264.0,2016,11,Otoño,False
-5833733481219069454,No aplica,Castilla y León,Zamora,Viajero,2666.0,2016,10,Otoño,False
9136887951779174508,No aplica,Castilla y León,Zamora,Viajero,3114.0,2016,9,Otoño,False
-8530758134209257665,No aplica,Castilla y León,Zamora,Viajero,3433.0,2016,8,Verano,False
1039916746103495479,No aplica,Castilla y León,Zamora,Viajero,2883.0,2016,7,Verano,False
-6799520320183036411,No aplica,Castilla y León,Zamora,Viajero,2601.0,2016,6,Verano,False
-439883660681232813,No aplica,Castilla y León,Zamora,Viajero,2396.0,2016,5,Primavera,False
-5766027457847729553,No aplica,Castilla y León,Zamora,Viajero,2164.0,2016,4,Primavera,False
-3982338084444328719,No aplica,Castilla y León,Zamora,Viajero,1653.0,2016,3,Primavera,False
-1308383190346960095,No aplica,Castilla y León,Zamora,Viajero,746.0,2016,2,Invierno,False
-9191802665999299096,No aplica,Castilla y León,Zamora,Viajero,790.0,2016,1,Invierno,False
-1729135222595130598,No aplica,Castilla y León,Zamora,Viajero,997.0,2015,12,Invierno,False
3899150588026096847,No aplica,Castilla y León,Zamora,Viajero,990.0,2015,11,Otoño,False
9199175336734712701,No aplica,Castilla y León,Zamora,Viajero,2254.0,2015,10,Otoño,False
6708244443197671252,No aplica,Castilla y León,Zamora,Viajero,3750.0,2015,9,Otoño,False
4975074062996912849,No aplica,Castilla y León,Zamora,Viajero,3539.0,2015,8,Verano,False
1348037290520768625,No aplica,Castilla y León,Zamora,Viajero,3595.0,2015,7,Verano,False
7153762331470510949,No aplica,Castilla y León,Zamora,Viajero,2657.0,2015,6,Verano,False
5875636628309279459,No aplica,Castilla y León,Zamora,Viajero,2433.0,2015,5,Primavera,False
7901740273850295254,No aplica,Castilla y León,Zamora,Viajero,1900.0,2015,4,Primavera,False
2998524743883943861,No aplica,Castilla y León,Zamora,Viajero,1669.0,2015,3,Primavera,False
-7230433765153336461,No aplica,Castilla y León,Zamora,Viajero,764.0,2015,2,Invierno,False
-5770424343516365152,No aplica,Castilla y León,Zamora,Viajero,897.0,2015,1,Invierno,False
-5895796372248496964,No aplica,Castilla y León,Zamora,Viajero,803.0,2014,12,Invierno,False
5759816452286869590,No aplica,Castilla y León,Zamora,Viajero,1053.0,2014,11,Otoño,False
2760036572478027848,No aplica,Castilla y León,Zamora,Viajero,1852.0,2014,10,Otoño,False
-5565250498296792878,No aplica,Castilla y León,Zamora,Viajero,3636.0,2014,9,Otoño,False
-8540568272195258687,No aplica,Castilla y León,Zamora,Viajero,3181.0,2014,8,Verano,False
7270229470277552419,No aplica,Castilla y León,Zamora,Viajero,2973.0,2014,7,Verano,False
6664550476460693381,No aplica,Castilla y León,Zamora,Viajero,2374.0,2014,6,Verano,False
3275117025565431318,No aplica,Castilla y León,Zamora,Viajero,3444.0,2014,5,Primavera,False
4950853794192201659,No aplica,Castilla y León,Zamora,Viajero,2525.0,2014,4,Primavera,False
4758036816082649024,No aplica,Castilla y León,Zamora,Viajero,1622.0,2014,3,Primavera,False
5467138665063834621,No aplica,Castilla y León,Zamora,Viajero,1304.0,2014,2,Invierno,False
-4778990604817235388,No aplica,Castilla y León,Zamora,Viajero,508.0,2014,1,Invierno,False
-363004539472634403,No aplica,Castilla y León,Zamora,Viajero,1034.0,2013,12,Invierno,False
9194875234093860370,No aplica,Castilla y León,Zamora,Viajero,955.0,2013,11,Otoño,False
-8314582321511939186,No aplica,Castilla y León,Zamora,Viajero,1957.0,2013,10,Otoño,False
-4402362276568325579,No aplica,Castilla y León,Zamora,Viajero,2708.0,2013,9,Otoño,False
-949526096381423047,No aplica,Castilla y León,Zamora,Viajero,3010.0,2013,8,Verano,False
3576771197406985388,No aplica,Castilla y León,Zamora,Viajero,2318.0,2013,7,Verano,False
-5328634632546024337,No aplica,Castilla y León,Zamora,Viajero,2873.0,2013,6,Verano,False
2935143497458502815,No aplica,Castilla y León,Zamora,Viajero,2967.0,2013,5,Primavera,False
-4483086531047283922,No aplica,Castilla y León,Zamora,Viajero,2232.0,2013,4,Primavera,False
5375708465026325352,No aplica,Castilla y León,Zamora,Viajero,1357.0,2013,3,Primavera,False
-1380262094678742976,No aplica,Castilla y León,Zamora,Viajero,1177.0,2013,2,Invierno,False
-2601923711027315968,No aplica,Castilla y León,Zamora,Viajero,834.0,2013,1,Invierno,False
7619443535831771506,No aplica,Castilla y León,Zamora,Viajero,914.0,2012,12,Invierno,False
6750810435695691159,No aplica,Castilla y León,Zamora,Viajero,786.0,2012,11,Otoño,False
-2157451175530318654,No aplica,Castilla y León,Zamora,Viajero,1669.0,2012,10,Otoño,False
-2065397064926825701,No aplica,Castilla y León,Zamora,Viajero,3226.0,2012,9,Otoño,False
7692978084774105487,No aplica,Castilla y León,Zamora,Viajero,2933.0,2012,8,Verano,False
-470625974980029516,No aplica,Castilla y León,Zamora,Viajero,2322.0,2012,7,Verano,False
8858185823540763629,No aplica,Castilla y León,Zamora,Viajero,2345.0,2012,6,Verano,False
-3241123281635102420,No aplica,Castilla y León,Zamora,Viajero,2834.0,2012,5,Primavera,False
8180812811003873661,No aplica,Castilla y León,Zamora,Viajero,2451.0,2012,4,Primavera,False
-2463501806016901125,No aplica,Castilla y León,Zamora,Viajero,1398.0,2012,3,Primavera,False
253129285521041523,No aplica,Castilla y León,Zamora,Viajero,843.0,2012,2,Invierno,False
-2966838771473620138,No aplica,Castilla y León,Zamora,Viajero,913.0,2012,1,Invierno,False
2667069849050577760,No aplica,Castilla y León,Zamora,Viajero,931.0,2011,12,Invierno,False
1649623043573091099,No aplica,Castilla y León,Zamora,Viajero,1150.0,2011,11,Otoño,False
5870621520601998615,No aplica,Castilla y León,Zamora,Viajero,2866.0,2011,10,Otoño,False
-5930550892271331850,No aplica,Castilla y León,Zamora,Viajero,3379.0,2011,9,Otoño,False
2220545135180754525,No aplica,Castilla y León,Zamora,Viajero,3320.0,2011,8,Verano,False
7266424480025744790,No aplica,Castilla y León,Zamora,Viajero,4129.0,2011,7,Verano,False
-5003835586410690247,No aplica,Castilla y León,Zamora,Viajero,3519.0,2011,6,Verano,False
9043456889743153809,No aplica,Castilla y León,Zamora,Viajero,2547.0,2011,5,Primavera,False
-1079516626030289997,No aplica,Castilla y León,Zamora,Viajero,2318.0,2011,4,Primavera,False
3157743595757839449,No aplica,Castilla y León,Zamora,Viajero,1393.0,2011,3,Primavera,False
6159944984313651853,No aplica,Castilla y León,Zamora,Viajero,1381.0,2011,2,Invierno,False
-4956787034348695259,No aplica,Castilla y León,Zamora,Viajero,840.0,2011,1,Invierno,False
5404259368045539673,No aplica,Castilla y León,Zamora,Viajero,758.0,2010,12,Invierno,False
-8234771248761540602,No aplica,Castilla y León,Zamora,Viajero,1067.0,2010,11,Otoño,False
7452309443889479401,No aplica,Castilla y León,Zamora,Viajero,2095.0,2010,10,Otoño,False
-6863542539086078449,No aplica,Castilla y León,Zamora,Viajero,3547.0,2010,9,Otoño,False
-7862470800727553916,No aplica,Castilla y León,Zamora,Viajero,3267.0,2010,8,Verano,False
7154080641605644424,No aplica,Castilla y León,Zamora,Viajero,3672.0,2010,7,Verano,False
-8097536937535525375,No aplica,Castilla y León,Zamora,Viajero,3071.0,2010,6,Verano,False
8833645140450383127,No aplica,Castilla y León,Zamora,Viajero,3711.0,2010,5,Primavera,False
-5344001772460214755,No aplica,Castilla y León,Zamora,Viajero,2350.0,2010,4,Primavera,False
3936325884636658929,No aplica,Castilla y León,Zamora,Viajero,1325.0,2010,3,Primavera,False
8386185395103244093,No aplica,Castilla y León,Zamora,Viajero,1240.0,2010,2,Invierno,False
1311949349138463055,No aplica,Castilla y León,Zamora,Viajero,658.0,2010,1,Invierno,False
592550862307053000,No aplica,Castilla y León,Zamora,Viajero,1109.0,2009,12,Invierno,False
-843432060015436361,No aplica,Castilla y León,Zamora,Viajero,1177.0,2009,11,Otoño,False
-1513535023553399504,No aplica,Castilla y León,Zamora,Viajero,2142.0,2009,10,Otoño,False
8989404825501530590,No aplica,Castilla y León,Zamora,Viajero,3219.0,2009,9,Otoño,False
-1419968917273092160,No aplica,Castilla y León,Zamora,Viajero,3131.0,2009,8,Verano,False
-6976752683668681872,No aplica,Castilla y León,Zamora,Viajero,2341.0,2009,7,Verano,False
-2015470990928671559,No aplica,Castilla y León,Zamora,Viajero,2657.0,2009,6,Verano,False
-1092547187815891433,No aplica,Castilla y León,Zamora,Viajero,3510.0,2009,5,Primavera,False
-8625724672288368272,No aplica,Castilla y León,Zamora,Viajero,2598.0,2009,4,Primavera,False
-6097004298966494294,No aplica,Castilla y León,Zamora,Viajero,1489.0,2009,3,Primavera,False
7338620446542403286,No aplica,Castilla y León,Zamora,Viajero,1133.0,2009,2,Invierno,False
-2699499617588013956,No aplica,Castilla y León,Zamora,Viajero,1025.0,2009,1,Invierno,False
-646253394849625587,No aplica,Castilla y León,Zamora,Viajero,1019.0,2008,12,Invierno,False
-813818670260716539,No aplica,Castilla y León,Zamora,Viajero,936.0,2008,11,Otoño,False
5324863219667299633,No aplica,Castilla y León,Zamora,Viajero,1950.0,2008,10,Otoño,False
2210225480374695813,No aplica,Castilla y León,Zamora,Viajero,2615.0,2008,9,Otoño,False
-4944488473954947777,No aplica,Castilla y León,Zamora,Viajero,2808.0,2008,8,Verano,False
-4721666454448953641,No aplica,Castilla y León,Zamora,Viajero,2285.0,2008,7,Verano,False
-5242157613234416105,No aplica,Castilla y León,Zamora,Viajero,2620.0,2008,6,Verano,False
-1431119201072809361,No aplica,Castilla y León,Zamora,Viajero,3163.0,2008,5,Primavera,False
-8090118829954956917,No aplica,Castilla y León,Zamora,Viajero,2221.0,2008,4,Primavera,False
4157859487940460,No aplica,Castilla y León,Zamora,Viajero,2040.0,2008,3,Primavera,False
8363336744507058938,No aplica,Castilla y León,Zamora,Viajero,1666.0,2008,2,Invierno,False
-6801347915113868897,No aplica,Castilla y León,Zamora,Viajero,1260.0,2008,1,Invierno,False
-4489694059379931200,No aplica,Castilla y León,Zamora,Viajero,1683.0,2007,12,Invierno,False
-1949673675229298305,No aplica,Castilla y León,Zamora,Viajero,1928.0,2007,11,Otoño,False
-8150544468109219160,No aplica,Castilla y León,Zamora,Viajero,2878.0,2007,10,Otoño,False
-8375804088595848082,No aplica,Castilla y León,Zamora,Viajero,3256.0,2007,9,Otoño,False
7203294535700880595,No aplica,Castilla y León,Zamora,Viajero,3289.0,2007,8,Verano,False
7727790383737905823,No aplica,Castilla y León,Zamora,Viajero,2762.0,2007,7,Verano,False
-4778892997308753104,No aplica,Castilla y León,Zamora,Viajero,3275.0,2007,6,Verano,False
-788464741162564408,No aplica,Castilla y León,Zamora,Viajero,2862.0,2007,5,Primavera,False
6878264265912012055,No aplica,Castilla y León,Zamora,Viajero,2109.0,2007,4,Primavera,False
-779827379188599935,No aplica,Castilla y León,Zamora,Viajero,1782.0,2007,3,Primavera,False
6999117175251206965,No aplica,Castilla y León,Zamora,Viajero,1655.0,2007,2,Invierno,False
8259992946873399360,No aplica,Castilla y León,Zamora,Viajero,907.0,2007,1,Invierno,False
-3772880101159310151,No aplica,Castilla y León,Zamora,Viajero,874.0,2006,12,Invierno,False
-6920495234166562067,No aplica,Castilla y León,Zamora,Viajero,1426.0,2006,11,Otoño,False
-8756562800598185484,No aplica,Castilla y León,Zamora,Viajero,2021.0,2006,10,Otoño,False
-430395628920608751,No aplica,Castilla y León,Zamora,Viajero,2169.0,2006,9,Otoño,False
7202508254795079198,No aplica,Castilla y León,Zamora,Viajero,3647.0,2006,8,Verano,False
8063289910011147371,No aplica,Castilla y León,Zamora,Viajero,3047.0,2006,7,Verano,False
-2408579136767816379,No aplica,Castilla y León,Zamora,Viajero,2215.0,2006,6,Verano,False
-4805912613082931678,No aplica,Castilla y León,Zamora,Viajero,2851.0,2006,5,Primavera,False
-2858568343309303845,No aplica,Castilla y León,Zamora,Viajero,2347.0,2006,4,Primavera,False
4695460738688889953,No aplica,Castilla y León,Zamora,Viajero,1332.0,2006,3,Primavera,False
-5006204472491134501,No aplica,Castilla y León,Zamora,Viajero,849.0,2006,2,Invierno,False
-4208816289493116560,No aplica,Castilla y León,Zamora,Viajero,780.0,2006,1,Invierno,False
-2785013222204340321,No aplica,Castilla y León,Zamora,Viajero,893.0,2005,12,Invierno,False
-2899711300232376300,No aplica,Castilla y León,Zamora,Viajero,859.0,2005,11,Otoño,False
-1010244212007204335,No aplica,Castilla y León,Zamora,Viajero,2254.0,2005,10,Otoño,False
5346570711718396001,No aplica,Castilla y León,Zamora,Viajero,2623.0,2005,9,Otoño,False
-6020244326292427459,No aplica,Castilla y León,Zamora,Viajero,2910.0,2005,8,Verano,False
-7863793762487565910,No aplica,Castilla y León,Zamora,Viajero,1997.0,2005,7,Verano,False
2951928101852612915,No aplica,Castilla y León,Zamora,Viajero,2557.0,2005,6,Verano,False
-644591443998394832,No aplica,Castilla y León,Zamora,Viajero,3116.0,2005,5,Primavera,False
2323655146922333419,No aplica,Castilla y León,Zamora,Viajero,2051.0,2005,4,Primavera,False
4272315788234869750,No aplica,Castilla y León,Zamora,Viajero,1231.0,2005,3,Primavera,False
-8429895151690366214,No aplica,Castilla y León,Zamora,Viajero,777.0,2005,2,Invierno,False
-7465134433209572385,No aplica,Castilla y León,Zamora,Viajero,630.0,2005,1,Invierno,False
-7988254753610753084,No aplica,Castilla y León,Zamora,Viajero,912.0,2004,12,Invierno,False
2226715730451030424,No aplica,Castilla y León,Zamora,Viajero,1008.0,2004,11,Otoño,False
-9101178861795772398,No aplica,Castilla y León,Zamora,Viajero,2188.0,2004,10,Otoño,False
1288951038701149029,No aplica,Castilla y León,Zamora,Viajero,3113.0,2004,9,Otoño,False
-4701841486419131821,No aplica,Castilla y León,Zamora,Viajero,3596.0,2004,8,Verano,False
-1601735978034261457,No aplica,Castilla y León,Zamora,Viajero,2854.0,2004,7,Verano,False
-6080832444457492312,No aplica,Castilla y León,Zamora,Viajero,3129.0,2004,6,Verano,False
8432545529030115812,No aplica,Castilla y León,Zamora,Viajero,2727.0,2004,5,Primavera,False
2440211137316258772,No aplica,Castilla y León,Zamora,Viajero,2483.0,2004,4,Primavera,False
2280406200742461399,No aplica,Castilla y León,Zamora,Viajero,1254.0,2004,3,Primavera,False
1514553167970979723,No aplica,Castilla y León,Zamora,Viajero,1208.0,2004,2,Invierno,False
5179083909093719208,No aplica,Castilla y León,Zamora,Viajero,1077.0,2004,1,Invierno,False
3710934177274034125,No aplica,Castilla y León,Zamora,Viajero,832.0,2003,12,Invierno,False
-8897747275071779640,No aplica,Castilla y León,Zamora,Viajero,1196.0,2003,11,Otoño,False
6590087979178280135,No aplica,Castilla y León,Zamora,Viajero,1941.0,2003,10,Otoño,False
-728797212323075743,No aplica,Castilla y León,Zamora,Viajero,2800.0,2003,9,Otoño,False
8696261951610464079,No aplica,Castilla y León,Zamora,Viajero,2692.0,2003,8,Verano,False
-791828072379270294,No aplica,Castilla y León,Zamora,Viajero,2349.0,2003,7,Verano,False
635880986381564334,No aplica,Castilla y León,Zamora,Viajero,2247.0,2003,6,Verano,False
